バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
copula,GENERATE feat.綾倉盟,ELECTRONIC DANCE,Masayoshi Minoshima,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Glitch Nerds,GAMER'S ELECTRO/COMPLEXTRO,かめりあ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Go Faraway,TRAPSTYLE,DJ Noriken feat. Yukacco,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,CLEAR,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,GOBBLE,CANTERBURY&BEAT,Kimitaka Matsumae,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1481,670,141,13,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-09 04:47
copula,Godspeed,JOINT WORK,dj TAKA xxx 猫叉Master xxx L.E.D.,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2582,1117,348,44,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-27 11:42
copula,Grand Chariot,HARD ART CORE,xi,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,1346,557,232,---,CLEAR,D,0,0,0,0,---,NO PLAY,---,2019-11-13 11:33
copula,Highcharge Divolt,BEMANIZED DIGITAL ROCK,HuΣeR,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Inner Spirit,HiTECH FULLON,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Journey,WORLD/ELECTRONICA,猫叉Master,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FAILED,---,9,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Konzert V,JUNGLE CLASSIC,Remo-con vs. dj TAKA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,M4K3 1T B0UNC3,HDM,kors k,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Musik LoverZ,HARDSTYLE,RoughSketch,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,NANAIRO,METAL POPS,LIQU@。,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FAILED,---,9,0,0,0,---,NO PLAY,---,10,1524,705,114,---,FAILED,B,0,0,0,0,---,NO PLAY,---,2019-11-06 07:23
copula,Nightmare before oversleep,SORROW STEP,猫叉Master,4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2626,1202,222,12,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-12-04 11:19
copula,NINJA IS DEAD IIDX ver.,SHINOBI SPEED,P*Light,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,NO LIMIT -オレ達に限界は無い-,ONLY ONE DANCE MUSIC,SUPER STAR 満-MITSURU- vs. 伝説のダンサー マイク,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Nowhere,ELECTRO TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FAILED,---,10,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,NZM,END ROLL,The 4th,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,1987,856,275,---,FAILED,B,0,0,0,0,---,NO PLAY,---,2020-01-26 13:56
copula,On the FM,RADIO SHOWCASE,C-Show,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Outbreak,FRENCHCORE,USAO,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2630,1211,208,16,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-08 09:58
copula,POSSESSION,PSYCHIC FLASH,TAG underground,1,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2572,1168,236,83,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-08 07:59
copula,quick master (reform version),J-TEKNO,youhei shimizu,0,0,0,0,0,---,NO PLAY,---,1,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,refrain,TRANCE,dj TAKA feat.AiMEE,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Rock It,HARDCORE,Hommarju,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2484,1072,340,17,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-09 03:42
copula,Routing,JAZZY-ELECTRO,かめりあ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Sephirot,TRANCE,SHIKI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,SHELTER OF THE MIND,ROCKIN' DRUM&BASS,YURiCa/花たん,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,STARLiGHT,DANCE SPEED GOLD,星龍,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,STARLIGHT DANCEHALL,HAPPY EMOTION,P*Light,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,FAILED,---,2019-10-16 10:46
copula,StrayedCatz,FANTASY,削除,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,1781,780,221,6,NO PLAY,AA,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 11:35
copula,Super Duper Racers,HARDCORE,kors k & Numb'n'dub,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2185,1014,157,11,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-09 03:39
copula,SURVIVOR,GRAVITY POP,SOUND HOLIC Vs. ZYTOKINE feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Tori-no-kimochi,WORLD/ELECTRONICA,猫叉Master+,1,0,0,0,0,---,NO PLAY,---,1,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1746,775,196,12,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-09 03:27
copula,Triple Counter,RISK + VACUUM,DJ YOSHITAKA meets dj TAKA,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Uh-Oh,CANDY RAVE,kors k,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FAILED,---,8,0,0,0,---,CLEAR,---,11,2068,908,252,18,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-12-06 09:47
copula,Violet Pulse,GLITCH ELECTRO,G.K,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,Welcome,HARDCORE,Uraken,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,12,486,184,118,---,FAILED,F,2019-11-08 12:07
copula,X,RENAISSANCE,D.J.Amuro,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3041,1310,421,47,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-12-08 13:28
copula,ZEPHYRANTHES,BLOOM CORE,TAG,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2645,1197,251,8,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-12-08 12:12
copula,か・し・ま・し☆PUMP UP！,SUMMER WORKOUT,miko,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,めいさいアイドル☆あいむちゃん♪,電波デステクノ,DJ SHARPNEL feat. みらい,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,FAILED,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,オルタネイトβ,HYPER J-POP,Xceon feat. Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,ギョギョっと人魚 爆婚ブライダル,Hi-RESORT電波,海の底からマーメイド Prim by ARM×狐夢想,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2141,973,195,9,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-09 04:05
copula,シュッパツシンコウ・シサカンコ,KANA-POP,星野奏子,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,セロトニン,ORBITALICTRO,U1 overground,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,少女アリスと箱庭幻想コンチェルト,空想ファンタジーシリーズ,DJ TOTTO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,星屑ディスタンシア,GLITCH JAZZ,ARM feat. 普透明度 + Brasscapsule,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,10,1910,866,178,3,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-08 09:07
copula,朝焼けから始まるボクらの小さな旅,ARTCORE ROCK,cosMo＠暴走P,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,灼熱 Pt.2 Long Train Running,BROKEN SAMBA BREAK,DJ Mass MAD Izm*,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,12,2147,793,561,203,FAILED,B,0,0,0,0,---,NO PLAY,---,2019-12-13 14:28
copula,真 地獄超特急 -HELL or HELL-,新世紀進歩的羽扇子音楽,DJ TECHNORCH Vs. L.E.D.Light-G,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2459,1026,407,---,FAILED,A,0,0,0,0,---,NO PLAY,---,2019-11-06 07:40
copula,紫陽花 -AZISAI-,ORIENTAL TECHDANCE,Camellia Vs. Expander,0,2,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,追想快晴テーマパーク,FUTURE E-POP,PHQUASE,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,量子の海のリントヴルム,エピックプログレ,黒猫ダンジョン,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
copula,駅猫のワルツ,にゃんコア,ミニョンヌ鉄道兄弟,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2112,865,382,---,FAILED,A,0,0,0,0,---,NO PLAY,---,2019-12-04 10:34
copula,麗 ～うらら～,WINTER GLOW,SOUND HOLIC feat. Nana Takahashi,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,!Viva!,TRIBAL HOUSE,Ryu*,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,#MAGiCVLGiRL_TRVP_B3VTZ,NEON/TWERKCORE,DJ Noriken,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,12,3065,1391,283,29,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-10 10:51
SINOBUZ,(This Is Not) The Angels,BIG BEAT/BREAKBEATS,Hommarju,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2388,1083,222,21,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-25 10:25
SINOBUZ,Amazing Mirage,HiTECH FULLON,lapix,1,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2216,966,284,43,HARD CLEAR,AA,12,0,0,0,---,CLEAR,---,2019-12-06 08:34
SINOBUZ,AO-∞,DANCE SPEED,青龍,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Apocalypse,EPIC D'N'B,Morrigan feat. リリィ,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3180,1430,320,15,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-12-06 11:14
SINOBUZ,Around The Galaxy,UPLIFTING TRANCE,NISH,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,AsiaN distractive,WORLD,猫叉劇団,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,BabeL ～Grand Story～,SPIRAL STAIRS,Ako Atak,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Be A Star,ALTERNATIVE TECHNO POP,PHQUASE feat.ぁゅ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Beat Juggling Mix,DJ BATTLE,Hommarju,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Believe in you,HARDCORE RAVE,DJ Shimamura feat. Renna,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Beyond The Seven,TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,BREAK OVER,FESTIVAL SOUND,MASAYOSHI IIMORI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FAILED,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Breakin' Chain,MOOMBAHCORE,REDALiCE feat. MONICO,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,BroGamer,SUPER ULTIMATE HYPER CORE,USAO,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,2815,1291,233,29,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-08 12:22
SINOBUZ,Caterpillar,HARD TRAP,Eagle,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,crew,ANTHEM,beatnation Records,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Cyber True Color,DREAM COLLABORATION,kors k vs Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,DORNWALD ～Junge～,ARCHAIC TALE EP1,DJ TOTTO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,ECHIDNA,HYBRID BUCHIAGE TRANCE,HuΣeR,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Egret and Willow,FUTURE BEATS,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,11,2437,1135,167,41,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-13 13:23
SINOBUZ,elemental bender feat. Kanae Asaba,EDM,MK,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,FUZIN RIZIN,HYPER DIGIMETAL,SOUND HOLIC feat. Nana Takahashi & 709sec.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Go Ahead!!,TRANCE CORE,Ryu☆ Vs. Sota,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,GuNGNiR,REQUIEM PSY,Gram,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,12,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,HADES,HARDSTYLE,Massive New Krew,1,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2331,998,335,---,FAILED,A,0,0,0,0,---,NO PLAY,---,2020-01-26 13:15
SINOBUZ,HAPPY★RUSH,HAPPY,P*Light,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Honey Trap,HYPER TRAP,Expander,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2315,1068,179,18,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-25 10:15
SINOBUZ,INVISIBLE STRIX,NEUROFUNK,L.E.D.,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Lost wing at.0,DRUM'N'BASS,猫叉Master+,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2206,996,214,11,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-10-30 09:16
SINOBUZ,Macuilxochitl,PIANO CONTEMPORARY,TOMOSUKE,0,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Magical,KAWAII FUTURE BASS,Snail's House,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Mare Nectaris,EXPERIMENTAL,神楽,4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,2709,1086,537,137,FAILED,B,0,0,0,0,---,NO PLAY,---,2019-11-27 09:11
SINOBUZ,Modular Technology,TECHNO,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,Music is The Answer,TURBOFUNK,C-Show,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
SINOBUZ,nostos,NOSTALGIA,Setaria Virtuoso,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2270,1007,256,30,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-12-04 10:04
SINOBUZ,OOO,BUBBLEGUM DANCE,Ryu☆ feat.moimoi,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:46
