Style,Title,Artist,Genre,NORMAL Level,NORMAL Notes,NORMAL Record,NORMAL KAVG,HYPER Level,HYPER Notes,HYPER Record,HYPER KAVG,ANOTHER Level,ANOTHER Notes,ANOTHER Record,ANOTHER KAVG,LEGGENDARIA Level,LEGGENDARIA Notes,LEGGENDARIA Record,LEGGENDARIA KAVG,LEGGENDARIA Name
DJ TROOPERS,MENDES,Humanoid,IRREGULAR HI-BREAK,6,0,0,0,11,1353,2672,2263,12,1831,3583,2837,0,0,0,0,MENDES
DJ TROOPERS,Darling my LUV,DJ Yoshitaka feat.B-Agents,J-R&B,4,0,0,0,6,0,0,0,8,695,1389,1310,0,0,0,0,Darling my LUV
DJ TROOPERS,MAX LOVE,DJ YOSHITAKA feat.星野奏子,LOVELY BUCHIAGE POP,5,0,0,0,8,0,0,0,10,1348,2691,2513,0,0,0,0,MAX LOVE
DJ TROOPERS,Blue Rain,dj TAKA VS Ryu☆,TRANCE,6,0,0,0,8,0,0,0,11,1149,2288,2056,12,1702,3352,2788,Blue Rain†
DJ TROOPERS,four pieces of heaven,Lion,JUNGLE,5,0,0,0,10,0,0,0,11,1225,2365,1893,0,0,0,0,four pieces of heaven
DJ TROOPERS,走馬灯 -The Last Song-,TAKA,SOLDIER'S BALLAD,3,0,0,0,4,0,0,0,7,673,1344,1261,0,0,0,0,走馬灯 -The Last Song-
DJ TROOPERS,THE DEEP STRIKER,L.E.D.-G,NU STYLE GABBA,6,0,0,0,10,0,0,0,11,1528,3042,2617,12,1778,3524,2868,THE DEEP STRIKER†
DJ TROOPERS,STEEL NEEDLE,Scorpion,BREAK CORE,6,0,0,0,10,0,0,0,11,1269,2507,2092,0,0,0,0,STEEL NEEDLE
DJ TROOPERS,SOUND OF GIALLARHORN,L.E.D.-G,FREEFORM HARDCORE,6,0,0,0,10,0,0,0,11,1668,3312,2987,0,0,0,0,SOUND OF GIALLARHORN
DJ TROOPERS,REMINISCENCE,jun with Alison,TRI EURO FANTASIA,6,0,0,0,9,0,0,0,10,1183,2355,2175,0,0,0,0,REMINISCENCE
DJ TROOPERS,PROMISE FOR LIFE,ＴЁЯＲＡ WORKS,BALLAD,3,0,0,0,7,0,0,0,8,875,1750,1690,0,0,0,0,PROMISE FOR LIFE
DJ TROOPERS,oratio,蓑舞衆,HYMNUS,7,0,0,0,10,0,0,0,12,1493,2953,2557,0,0,0,0,oratio
DJ TROOPERS,Ristaccia,Zektbach,OUVERTURE,6,0,0,0,9,0,0,0,12,1386,2748,2413,0,0,0,0,Ristaccia
DJ TROOPERS,NEW GENERATION -もう、お前しか見えない-,SUPER STAR 満-MITSURU-,ONLY ONE EURO BEAT,5,0,0,0,9,0,0,0,10,1342,2647,2311,0,0,0,0,NEW GENERATION -もう、お前しか見えない-
DJ TROOPERS,TROOPERS,Des-TRACT,ULTIMATE CORE,6,0,0,0,10,0,0,0,12,1496,2966,2541,0,0,0,0,TROOPERS
DJ TROOPERS,マチ子の唄,AKIRA YAMAOKA,EDUCATION,4,0,0,0,6,0,0,0,8,901,1801,1702,0,0,0,0,マチ子の唄
DJ TROOPERS,beatonic nation,Sota Fujimori,TECH-TRONIKA,5,0,0,0,8,0,0,0,9,1093,2173,2007,0,0,0,0,beatonic nation
DJ TROOPERS,State Of The Art,Sota Fujimori feat. cyborg AKEMI,TECHNOTRONICA,5,0,0,0,8,0,0,0,11,1570,3126,2821,0,0,0,0,State Of The Art
DJ TROOPERS,end of world,猫叉Master+,FRENZY HOUSE,6,0,0,0,9,0,0,0,10,1268,2505,2226,0,0,0,0,end of world
DJ TROOPERS,evergreen,kors k,PROG,5,0,0,0,7,0,0,0,10,997,1974,1773,0,0,0,0,evergreen
DJ TROOPERS,ICARUS,Eagle,NU-SKOOL BREAKBEATS HARDCORE,7,0,0,0,10,0,0,0,12,1301,2520,1952,12,2000,3761,2670,ICARUS†
DJ TROOPERS,Dazzlin' Darlin,HHH,HANDZ UP,4,0,0,0,7,0,0,0,10,1115,2230,2125,0,0,0,0,Dazzlin' Darlin
DJ TROOPERS,Do it!! Do it!!,Kraken,N-BEATS,8,0,0,0,10,0,0,0,11,987,1952,1575,0,0,0,0,Do it!! Do it!!
DJ TROOPERS,Time to Air,青龍,DANCE SPEED,6,0,0,0,10,0,0,0,11,1458,2888,2599,0,0,0,0,Time to Air
DJ TROOPERS,avant-guerre,Osamu Kubota,CLASSICAL PIANO SOLO,4,0,0,0,7,0,0,0,10,982,1938,1737,0,0,0,0,avant-guerre
DJ TROOPERS,Digitank System,DJ Mass MAD Izm*,TECH-BREAKBEATS,6,0,0,0,9,0,0,0,11,1096,2171,1825,0,0,0,0,Digitank System
DJ TROOPERS,エコ爺,Y&Co.,80's EURO,4,0,0,0,6,0,0,0,9,923,1844,1715,0,0,0,0,エコ爺
DJ TROOPERS,2 tribe 4 K,Remo-con,TRIBAL,5,0,0,0,7,0,0,0,11,1402,2784,2481,0,0,0,0,2 tribe 4 K
DJ TROOPERS,madrugada,PINK PONG,PROGRESSIVE HOUSE,4,0,0,0,7,0,0,0,10,945,1871,1714,0,0,0,0,madrugada
DJ TROOPERS,MENTAL MELTDOWN,GUHROOVY fw.TECHNORCH,HARD HOP,6,0,0,0,10,0,0,0,11,1443,2840,2327,0,0,0,0,MENTAL MELTDOWN
DJ TROOPERS,the trigger of innocence,Seiya Murai,ETHNOTRONICA,5,0,0,0,7,0,0,0,9,924,1848,1788,0,0,0,0,the trigger of innocence
DJ TROOPERS,少年A,Remixed by 少年ラジオ,POST RENAISSANCE,6,0,0,0,10,0,0,0,12,1449,2849,2336,0,0,0,0,少年A
DJ TROOPERS,scar in the earth,猫叉Master,WORLD/ELECTRONICA,3,0,0,0,5,0,0,0,8,766,1527,1425,0,0,0,0,scar in the earth
DJ TROOPERS,Be OK,good-cool ft. Florence,EUROBEAT,5,0,0,0,8,0,0,0,10,1215,2417,2225,0,0,0,0,Be OK
DJ TROOPERS,Kick Out 仮面,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子,E-DANCE POP,5,0,0,0,7,0,0,0,9,1022,2037,1916,0,0,0,0,Kick Out 仮面
DJ TROOPERS,satfinal,RAM,RAVE,5,0,0,0,7,0,0,0,9,963,1923,1827,0,0,0,0,satfinal
DJ TROOPERS,Wanna Party?,RAM,PIANO HOUSE,4,0,0,0,7,0,0,0,8,762,1524,1429,11,1300,0,0,Wanna Party?†
DJ TROOPERS,Freeway Shuffle,dj TAKA,TRANCE,4,0,0,0,7,0,0,0,10,949,1884,1741,0,0,0,0,Freeway Shuffle
DJ TROOPERS,PARANOiA ～HADES～,αTYPE-300,SUPERNOVA2 BEAT #1,7,0,0,0,11,954,1856,1539,12,1395,2728,2154,0,0,0,0,PARANOiA ～HADES～
DJ TROOPERS,TRIP MACHINE PhoeniX,DE-SIRE改,SUPERNOVA2 BEAT #2,6,0,0,0,9,0,0,0,10,935,0,0,0,0,0,0,TRIP MACHINE PhoeniX
DJ TROOPERS,華爛漫 -Flowers-,ＴЁЯＲＡ,HYPER JAPANESQUE 2,6,0,0,0,8,0,0,0,10,1029,2055,1912,0,0,0,0,華爛漫 -Flowers-
DJ TROOPERS,switch,DAISUKE ASAKURA ex.ＴЁЯＲＡ,ULTIMATE J-POP,4,0,0,0,9,0,0,0,11,1069,2117,1883,0,0,0,0,switch
DJ TROOPERS,ミラージュ・レジデンス,Jimmy Weckl,FUSION,5,0,0,0,9,0,0,0,10,1345,2662,2406,0,0,0,0,ミラージュ・レジデンス
DJ TROOPERS,in the Sky,Ryu☆,HAPPY HARDCORE,7,0,0,0,9,0,0,0,11,1279,2549,2364,0,0,0,0,in the Sky
DJ TROOPERS,LOVELY STORM,L.E.D.-G,HAPPY HARDCORE,6,0,0,0,9,0,0,0,10,1429,2844,2615,0,0,0,0,LOVELY STORM
DJ TROOPERS,"satellite020712 from ""CODED ARMS""",猫叉Master,HARD HOUSE,6,0,0,0,9,0,0,0,11,1293,2550,2267,0,0,0,0,"satellite020712 from ""CODED ARMS"""
DJ TROOPERS,Ubertreffen,TAKA respect for J.S.B.,PROGRESSIVE BAROQUE,6,0,0,0,10,0,0,0,11,1280,2540,2226,12,1655,3274,2724,Ubertreffen†
EMPRESS,CaptivAte2～覚醒～,e-lma,NOSTALISH REQUIEM,6,0,0,0,9,0,0,0,11,1221,2421,2149,0,0,0,0,CaptivAte2～覚醒～
EMPRESS,翼,小林ゆう,J-TRANCE,4,0,0,0,7,0,0,0,9,988,1976,1866,0,0,0,0,翼
EMPRESS,B4U(BEMANI FOR YOU MIX),Remixed by DJ YOSHITAKA with Michael a la mode,RECKLESS RAVE,6,0,0,0,9,0,0,0,11,1810,3575,3106,12,2360,0,0,B4U(BEMANI FOR YOU MIX)†
EMPRESS,Colorful Cookie,Lucky Vacuum,HAPPY HARDCORE,5,0,0,0,10,0,0,0,12,1773,3515,3024,0,0,0,0,Colorful Cookie
EMPRESS,V2,TAKA,PROGRESSIVE,6,0,0,0,10,0,0,0,11,1810,3600,3062,0,0,0,0,V2
EMPRESS,天空脳番長危機十六連打,D.J.SETUP,RAGE AGAINST EMPRESS,5,0,0,0,10,0,0,0,11,1323,2620,2289,0,0,0,0,天空脳番長危機十六連打
EMPRESS,不沈艦CANDY,Risk Junk,HARDCORE,6,0,0,0,9,0,0,0,12,1682,3320,2856,0,0,0,0,不沈艦CANDY
EMPRESS,HYPERION,L.E.D.,MORNING FULL ON,6,0,0,0,9,0,0,0,11,1385,2762,2457,0,0,0,0,HYPERION
EMPRESS,BITTER CHOCOLATE STRIKER,L.E.D.-G,JUMPSTYLE,5,0,0,0,10,0,0,0,12,1990,3937,3281,0,0,0,0,BITTER CHOCOLATE STRIKER
EMPRESS,Fly Above,Sota Fujimori,DREAM TRANCE,5,0,0,0,6,0,0,0,8,1016,2032,1954,0,0,0,0,Fly Above
EMPRESS,Arabian Rave Night,dj MAX STEROID,ARABIC HARDCORE,6,0,0,0,10,0,0,0,11,1504,2969,2642,0,0,0,0,Arabian Rave Night
EMPRESS,山岡晃の「クイズ！家事都合！」,AKIRA YAMAOKA feat.喜屋武ちあき,ポップス,4,0,0,0,7,0,0,0,10,1035,2062,1879,0,0,0,0,山岡晃の「クイズ！家事都合！」
EMPRESS,Queen's Tragedy,猫叉Master+,BIGBEAT,4,0,0,0,8,0,0,0,10,1135,2245,2040,0,0,0,0,Queen's Tragedy
EMPRESS,Kung-fu Empire,飛燕流舞,ASIAN JANGLE,6,0,0,0,10,0,0,0,11,1657,3282,2898,12,1999,3958,3403,Kung-fu Empire†
EMPRESS,ミッドナイト堕天使,Dr.Honda,TRENDY TECHNO,5,0,0,0,7,0,0,0,11,1398,2789,2560,0,0,0,0,ミッドナイト堕天使
EMPRESS,ALL MY TURN -このターンに、オレの全てを賭ける-,SUPER STAR 満-MITSURU-,ONLY ONE EURO BEAT,6,0,0,0,9,0,0,0,11,1314,2590,2249,0,0,0,0,ALL MY TURN -このターンに、オレの全てを賭ける-
EMPRESS,Turii ～Panta rhei～,Zektbach,ELEMENTAL CHANT,4,0,0,0,9,0,0,0,10,1347,2680,2463,0,0,0,0,Turii ～Panta rhei～
EMPRESS,卑弥呼,朱雀 VS 玄武,ESOTERIC SPEEDCORE,6,0,0,0,11,1442,2777,2232,12,2119,4038,3012,0,0,0,0,卑弥呼
EMPRESS,smooooch・∀・,kors k,CANDY RAVE,4,0,0,0,8,0,0,0,10,1089,2167,1968,0,0,0,0,smooooch・∀・
EMPRESS,Flash Back 90's,kors k as disconation,MEGA MIX,4,0,0,0,8,0,0,0,10,1179,2345,2141,0,0,0,0,Flash Back 90's
EMPRESS,Programmed World,kors k as StripE,PSY TRANCE(FULL ON),5,0,0,0,9,0,0,0,11,1161,2313,2093,0,0,0,0,Programmed World
EMPRESS,まほろば,HHH+H,J-DANCE POP,5,0,0,0,7,0,0,0,9,1033,2057,1877,0,0,0,0,まほろば
EMPRESS,Mind Mapping,Ryu☆,ELECTRO-TECH,4,0,0,0,7,0,0,0,9,923,1841,1695,0,0,0,0,Mind Mapping
EMPRESS,3y3s,青龍,DANCE SPEED,7,0,0,0,10,0,0,0,12,1871,3596,2548,0,0,0,0,3y3s
EMPRESS,Monkey Dance '09,Y&Co. Feat. DOMINO,EUROBEAT,4,0,0,0,8,0,0,0,10,1142,2269,2054,0,0,0,0,Monkey Dance '09
EMPRESS,Y&Co. is dead or alive,Y&Co.,90's RAVE,5,0,0,0,9,0,0,0,12,1478,2851,2214,0,0,0,0,Y&Co. is dead or alive
EMPRESS,ALL I NEED YOUR LOVE,GUHROOVY fw. M-Project,HARD CORE,5,0,0,0,7,0,0,0,9,1081,2143,1948,0,0,0,0,ALL I NEED YOUR LOVE
EMPRESS,NΦ CRIME,C×F,DANCE MUSIC OF SORROW,4,0,0,0,7,0,0,0,9,951,1900,1780,0,0,0,0,NΦ CRIME
EMPRESS,naughty girl@Queen's Palace,DJ Mass MAD Izm*,TECH-BREAKBEATS,5,0,0,0,9,0,0,0,11,1088,2148,1824,11,1380,2722,2139,naughty girl@Queen's Palace†
EMPRESS,BRIDAL FESTIVAL !!!,S.S.D. with ななっち,HAPPY ☆ JIG,4,0,0,0,7,0,0,0,9,1077,2136,1982,0,0,0,0,BRIDAL FESTIVAL !!!
EMPRESS,Punch Love 仮面,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子,E-DANCE POP,5,0,0,0,8,0,0,0,10,1269,2526,2317,0,0,0,0,Punch Love 仮面
EMPRESS,I'm Screaming LOVE,Creative Life,TECHNO POP,4,0,0,0,6,0,0,0,7,851,1701,1617,0,0,0,0,I'm Screaming LOVE
EMPRESS,鉄甲乙女-under the steel-,Seiya Murai,IRON CONCERTO,4,0,0,0,7,0,0,0,10,1098,2186,2044,0,0,0,0,鉄甲乙女-under the steel-
EMPRESS,"You'll say ""Now!""",BLACK STAR 幸広-YUKIHIRO-,ONLY ONE TECHNO,6,0,0,0,10,0,0,0,11,1276,2521,2207,0,0,0,0,"You'll say ""Now!"""
EMPRESS,Secrets,good-cool ft. CHiCO,TECH-PARA,6,0,0,0,9,0,0,0,11,1592,3168,2830,0,0,0,0,Secrets
EMPRESS,ハリツヤランデヴー,Des-MASTERS,HOU-ROCK,5,0,0,0,8,0,0,0,10,1251,2492,2342,0,0,0,0,ハリツヤランデヴー
EMPRESS,neogenesis,DM Ashura,ENERGETIC TRANCE,4,0,0,0,6,0,0,0,9,864,1726,1606,0,0,0,0,neogenesis
EMPRESS,Bahram Attack-猫叉Master Remix-,猫叉Master feat.JUNE,HOUSE,4,0,0,0,9,0,0,0,10,1314,2625,2458,0,0,0,0,Bahram Attack-猫叉Master Remix-
EMPRESS,Cyber Force -DJ Yoshitaka Remix-,Remixed by DJ YOSHITAKA,BUCHIAGE TRANCE,5,0,0,0,9,0,0,0,10,1278,2543,2305,0,0,0,0,Cyber Force -DJ Yoshitaka Remix-
EMPRESS,THANK YOU FOR PLAYING,SUPER STAR 満-MITSURU-,ONLY ONE EPILOGUE,5,0,0,0,9,0,0,0,10,1090,2159,1927,12,1534,2998,2418,THANK YOU FOR PLAYING†
EMPRESS,Jack,DesQ,MIXTURE,5,0,0,0,7,0,0,0,10,1086,2169,2000,0,0,0,0,Jack
EMPRESS,凛として咲く花の如く,紅色リトマス,撫子ロック,6,0,0,0,9,0,0,0,10,1398,2789,2617,11,1595,3177,2940,凛として咲く花の如く†
EMPRESS,Go Beyond!!,Ryu☆ Vs. Sota,TRANCE CORE,6,0,0,0,10,0,0,0,12,1166,2252,1624,0,0,0,0,Go Beyond!!
EMPRESS,SOLITON BEAM,L.E.D.,TECHNO,6,0,0,0,9,0,0,0,10,1187,2365,2158,0,0,0,0,SOLITON BEAM
EMPRESS,Just a Little Smile,Sota Fujimori,NU SKOOL BREAKS,4,0,0,0,8,0,0,0,11,1272,2498,2094,0,0,0,0,Just a Little Smile
SIRIUS,Elisha,DJ YOSHITAKA,TRANCE CORE,6,0,0,0,10,0,0,0,11,1152,2280,2041,0,0,0,0,Elisha
SIRIUS,たからもの,セリカ＆エリカ,POPS,6,0,0,0,8,0,0,0,9,1123,2243,2129,0,0,0,0,たからもの
SIRIUS,MIRACLE MEETS,Lucky Vacuum,BUCHIAGE TRANCE,6,0,0,0,9,0,0,0,11,1128,2242,2014,0,0,0,0,MIRACLE MEETS
SIRIUS,NoN-Fiction Story!,Creative Life,TECHNO POP,4,0,0,0,7,0,0,0,10,1112,2218,2056,0,0,0,0,NoN-Fiction Story!
SIRIUS,DROP,dj TAKA feat.Kanako Hoshino,WHITE SEQUENCE,4,0,0,0,9,0,0,0,11,1337,2652,2375,0,0,0,0,DROP
SIRIUS,Roots of my way!,ナイア,ACTRESS,4,0,0,0,7,0,0,0,9,1025,2043,1925,0,0,0,0,Roots of my way!
SIRIUS,G59,怒れる金の獅子,EXPERIMENTAL MUSIC,7,0,0,0,10,0,0,0,12,2000,3920,3233,0,0,0,0,G59
SIRIUS,DOMINION,L.E.D.-G,HARDCORE,7,0,0,0,10,0,0,0,12,1636,3234,2787,0,0,0,0,DOMINION
SIRIUS,GALGALIM,L.E.D.,HARDCORE TECHNO,6,0,0,0,10,0,0,0,11,1208,2397,2072,0,0,0,0,GALGALIM
SIRIUS,EXUSIA,L.E.D.-G,HARDCORE,6,0,0,0,10,0,0,0,12,1964,3874,3199,0,0,0,0,EXUSIA
SIRIUS,being torn the sky,猫叉Master+ feat.JUNE,ELECTRO POP,4,0,0,0,7,0,0,0,10,998,1990,1876,0,0,0,0,being torn the sky
SIRIUS,She is my wife,SUPER STAR 満-MITSURU-,ONLY ONE BALLAD,5,0,0,0,9,0,0,0,10,1002,1988,1734,0,0,0,0,She is my wife
SIRIUS,NEW SENSATION -もう、あなたしか見えない-,SUPER HEROINE 彩香-AYAKA-,ONLY ONE IDOL SONG,6,0,0,0,10,0,0,0,11,1357,2693,2449,0,0,0,0,NEW SENSATION -もう、あなたしか見えない-
SIRIUS,Raison d'etre～交差する宿命～,Zektbach,ASTRAL CHOIR,5,0,0,0,10,0,0,0,11,1389,2754,2427,0,0,0,0,Raison d'etre～交差する宿命～
SIRIUS,Almagest,Galdeira,AKASHIC RECORDS,7,0,0,0,11,1146,2248,1912,12,1629,3179,2476,0,0,0,0,Almagest
SIRIUS,ワルツ第17番 ト短調”大犬のワルツ”,virkato,VALSE,6,0,0,0,10,0,0,0,12,1684,3233,2578,0,0,0,0,ワルツ第17番 ト短調”大犬のワルツ”
SIRIUS,バビロニア,劇団レコード,DISTORTED NEW AGE,4,0,0,0,7,0,0,0,8,940,1874,1753,0,0,0,0,バビロニア
SIRIUS,Last Burning,Dirty Androids,ELECTRO,5,0,0,0,7,0,0,0,10,1197,2384,2181,0,0,0,0,Last Burning
SIRIUS,Bad Maniacs,kors k as teranoid,INDUSTRIAL,7,0,0,0,10,0,0,0,12,1656,3253,2617,0,0,0,0,Bad Maniacs
SIRIUS,Programmed Sun,kors k,PSY TRANCE(MORNING),6,0,0,0,9,0,0,0,11,1309,2600,2298,0,0,0,0,Programmed Sun
SIRIUS,D,Eagle,NEXT SKOOL BREAKBEATS HARDCORE,8,0,0,0,10,0,0,0,11,1313,2578,2081,0,0,0,0,D
SIRIUS,bloomin' feeling,Ryu☆,HAPPY HARDCORE,7,0,0,0,9,0,0,0,11,1313,2616,2354,0,0,0,0,bloomin' feeling
SIRIUS,Light Shine,Ryu☆,BUBBLEGUM DANCE,5,0,0,0,7,0,0,0,10,988,1961,1820,0,0,0,0,Light Shine
SIRIUS,DESIRE,M-Project fw. GUHROOVY,UK HARDCORE,5,0,0,0,9,0,0,0,11,1446,2868,2563,0,0,0,0,DESIRE
SIRIUS,AIR RAID FROM THA UNDAGROUND,GUHROOVY,SPEEDCORE,7,0,0,0,9,0,0,0,11,1189,2365,2075,12,1523,0,0,AIR RAID FROM THA UNDAGROUND†
SIRIUS,Red. by Full Metal Jacket,DJ Mass MAD Izm*,TECH-BREAKBEATS,6,0,0,0,10,0,0,0,12,1643,3204,2531,0,0,0,0,Red. by Full Metal Jacket
SIRIUS,コスモス,TSU-NA,J-POP,5,0,0,0,8,0,0,0,9,1049,2096,1989,0,0,0,0,コスモス
SIRIUS,かずあそび,CULTVOICE by S.S.D.PRODUCTS,INSANIO,3,0,0,0,6,0,0,0,8,852,1699,1596,0,0,0,0,かずあそび
SIRIUS,beatchic☆仮面～好き、でいさせて～,上野圭市(transforming into Masao Lovely)feat.星野奏子,E-DANCE POP,5,0,0,0,8,0,0,0,9,1017,2023,1891,0,0,0,0,beatchic☆仮面～好き、でいさせて～
SIRIUS,未来のプリズム,星野奏子,STARPOP,4,0,0,0,7,0,0,0,9,893,1783,1668,0,0,0,0,未来のプリズム
SIRIUS,Keep it-秋葉工房mix-,DJ Command feat. NAGISA,EUROBEAT,5,0,0,0,9,0,0,0,10,942,1875,1722,0,0,0,0,Keep it-秋葉工房mix-
SIRIUS,Dazzlin' Darlin-秋葉工房mix-,Remixed by DJ Command,EUROBEAT,4,0,0,0,8,0,0,0,10,1053,2100,1942,0,0,0,0,Dazzlin' Darlin-秋葉工房mix-
SIRIUS,Session 1 -Genesis-,PRASTIK DANCEFLOOR,ELECTRIC FUSION,6,0,0,0,9,0,0,0,11,1240,2467,2163,0,0,0,0,Session 1 -Genesis-
SIRIUS,Hydrogen Blueback,MAD CHILD,TECH DANCE,5,0,0,0,8,0,0,0,10,1170,2332,2103,0,0,0,0,Hydrogen Blueback
SIRIUS,mosaic,Auridy,TECHNO POP SPEED,7,0,0,0,10,0,0,0,12,1509,3009,2789,0,0,0,0,mosaic
SIRIUS,Empire State Glory,Dirty Androids,CYBERPUNK,6,0,0,0,9,0,0,0,11,1329,2645,2429,0,0,0,0,Empire State Glory
SIRIUS,CaptivAte～裁き～(SUBLIME TECHNO MIX),Remixed by DJ YOSHITAKA,SUBLIME TECHNO,6,0,0,0,8,0,0,0,10,1231,2450,2236,0,0,0,0,CaptivAte～裁き～(SUBLIME TECHNO MIX)
SIRIUS,bass 2 bass,Ryu☆,BUBBLEGUM DANCE,4,0,0,0,7,0,0,0,10,970,1916,1652,0,0,0,0,bass 2 bass
SIRIUS,IN THE NAME OF LOVE,Y&Co.feat.Erica,EUROBEAT,4,0,0,0,7,0,0,0,9,975,1940,1792,0,0,0,0,IN THE NAME OF LOVE
SIRIUS,Special One,kors k feat. Suzuyo Miyamoto,J-HOUSE,5,0,0,0,7,0,0,0,9,895,1781,1650,0,0,0,0,Special One
SIRIUS,Evans,DJ YOSHITAKA,HARD RENAISSANCE,6,0,0,0,11,1121,2225,1962,12,1440,2841,2311,0,0,0,0,Evans
SIRIUS,"水上の提督(Short mix from ""幻想水滸伝V"")",猫叉Master,WORLD/ELECTRONICA,4,0,0,0,8,0,0,0,10,1073,2117,1910,0,0,0,0,"水上の提督(Short mix from ""幻想水滸伝V"")"
SIRIUS,eRAseRmOToRpHAntOM,L.E.D.-G VS GUHROOVY,HARDCORE,7,0,0,0,10,0,0,0,12,1686,3312,2662,0,0,0,0,eRAseRmOToRpHAntOM
SIRIUS,DAWN -THE NEXT ENDEAVOUR-,L.E.D. fw.堀澤麻衣子,DRUM & BASS,7,0,0,0,9,0,0,0,11,1577,3136,2923,0,0,0,0,DAWN -THE NEXT ENDEAVOUR-
SIRIUS,サヨナラ・ヘヴン,猫叉Master,WORLD/ELECTRONICA,4,0,0,0,6,0,0,0,8,855,1692,1543,0,0,0,0,サヨナラ・ヘヴン
SIRIUS,quell～the seventh slave～,dj TAKA Vs. DJ YOSHITAKA,TRANCE,4,0,0,0,9,0,0,0,12,1646,3209,2617,0,0,0,0,quell～the seventh slave～
SIRIUS,SOLID STATE SQUAD,kors k Vs. L.E.D.,HARDSTYLE,5,0,0,0,10,0,0,0,12,1819,3601,3069,12,1868,3666,3003,SOLID STATE SQUAD†
SIRIUS,GOLDEN CROSS,dj REMO-CON VS dj TAKA,TECHNO,5,0,0,0,9,0,0,0,12,1765,3504,2987,0,0,0,0,GOLDEN CROSS
SIRIUS,The Story Begins,SADA & Sota,EPIC TRANCE,4,0,0,0,8,0,0,0,10,1232,2452,2250,0,0,0,0,The Story Begins
SIRIUS,BEAUTIFUL ANGEL,DJ SWAN,DRUM'N'BASS,4,0,0,0,8,0,0,0,10,1254,2492,2287,0,0,0,0,BEAUTIFUL ANGEL
SIRIUS,THE LAST STRIKER,L.E.D.,DRUM & BASS,6,0,0,0,8,0,0,0,11,1327,2640,2388,0,0,0,0,THE LAST STRIKER
SIRIUS,Sorrows,Asako Yoshihiro,EMO,5,0,0,0,8,0,0,0,10,1241,2480,2341,0,0,0,0,Sorrows
Resort Anthem,Stay my side,DJ Yoshitaka feat.RINA,R&B,4,0,0,0,6,0,0,0,8,678,1351,1280,0,0,0,0,Stay my side
Resort Anthem,Watch Out Pt.2,DJ Mass MAD Izm* VS.DJ Yoshitaka,TECH-BREAKBEATS,6,0,0,0,9,0,0,0,12,1506,2934,2207,0,0,0,0,Watch Out Pt.2
Resort Anthem,Tropical April,Risk Junk,VACATION DANCE,8,0,0,0,10,0,0,0,11,1395,2753,2454,0,0,0,0,Tropical April
Resort Anthem,DAYDREAMER,ピンクターボ,GIRLY ROCK,6,0,0,0,8,0,0,0,10,1265,2528,2411,0,0,0,0,DAYDREAMER
Resort Anthem,perditus†paradisus,iconoclasm,ANTHEM CORE,7,0,0,0,11,1345,2596,2161,12,2065,3957,3052,0,0,0,0,perditus†paradisus
Resort Anthem,THE DOOR INTO RAINBOW,L.E.D.,TRANCE,4,0,0,0,8,0,0,0,10,1123,2201,1963,0,0,0,0,THE DOOR INTO RAINBOW
Resort Anthem,XANADU OF TWO,T.Kakuta With Starving Trancer + 森永真由美,DANCE POP,5,0,0,0,8,0,0,0,10,1382,2752,2566,0,0,0,0,XANADU OF TWO
Resort Anthem,ELECTRIC MASSIVE DIVER,L.E.D.-G,GABBA,6,0,0,0,10,0,0,0,12,1883,3736,3148,0,0,0,0,ELECTRIC MASSIVE DIVER
Resort Anthem,THE BLACK KNIGHT,L.E.D.,GOA TRANCE,5,0,0,0,10,0,0,0,11,1488,2938,2591,0,0,0,0,THE BLACK KNIGHT
Resort Anthem,PARADISE LOST,Ryu☆ Vs. L.E.D.-G,TRANCE CORE,7,0,0,0,11,1217,2385,1965,12,1718,3346,2530,0,0,0,0,PARADISE LOST
Resort Anthem,Never Fade Away,Sota Fujimori feat. dj MAX STEROID,IIDX HANDZ UP!!,4,0,0,0,8,0,0,0,11,1535,3043,2704,0,0,0,0,Never Fade Away
Resort Anthem,おおきなこえで,猫叉Master feat.Sana,WORLD/POPS,3,0,0,0,5,0,0,0,7,754,1502,1408,10,1095,0,0,おおきなこえで†
Resort Anthem,Destiny Sword,CAPACITY GATE,ELECTRIC STEP,5,0,0,0,9,0,0,0,11,1213,2412,2157,0,0,0,0,Destiny Sword
Resort Anthem,Aegis,IT medalion,TECHNO,6,0,0,0,8,0,0,0,11,1202,2370,2052,0,0,0,0,Aegis
Resort Anthem,ZETA～素数の世界と超越者～,Zektbach,IDM,4,0,0,0,9,0,0,0,11,1583,3145,2799,0,0,0,0,ZETA～素数の世界と超越者～
Resort Anthem,旅人リラン,XOGO BRYKK,ELECLORE,6,0,0,0,9,0,0,0,11,1345,2659,2298,0,0,0,0,旅人リラン
Resort Anthem,Dances with Snow Fairies,Dr.Honda,トレンディートランス,7,0,0,0,10,0,0,0,12,1623,3167,2563,0,0,0,0,Dances with Snow Fairies
Resort Anthem,I FIGHT ME,kobo feat. Marsha,DRUM & BASS,3,0,0,0,7,0,0,0,9,1068,2133,2041,0,0,0,0,I FIGHT ME
Resort Anthem,Vermillion,Mystic Moon,PSYCHE FUSION,5,0,0,0,7,0,0,0,10,1045,2071,1861,0,0,0,0,Vermillion
